f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,output
-1.30848,154.859,-1.30848,311.066,217.21,982.79,548.406,651.594,37.5,36.5,-1.30848,194.182,-1.30848,311.066,217.21,982.79,548.406,651.594,37.5,36.5,-1.30848,0.0,-1.30848,311.066,217.21,982.79,548.406,651.594,37.5,36.5,-1.30848,0.0,-1.30848,311.066,217.21,982.79,548.406,651.594,37.5,36.5,-1.30848,0.0,-1.30848,311.066,217.21,982.79,548.406,651.594,37.5,36.5,-1.30848,0.0,-1.30848,311.066,217.21,982.79,548.406,651.594,37.5,36.5,-1.30848,87.2139,-1.30848,307.352,220.797,979.203,549.369,650.631,37.5,36.5,-1.30848,173.407,-1.30848,300.054,227.846,972.154,551.262,648.738,37.5,36.5,-1.30848,0.0,-1.30848,298.754,229.102,970.898,551.599,648.401,37.5,29.5,-1.30848,0.0,-1.30848,298.754,229.102,970.898,551.599,648.401,37.5,29.5,-1.30848
-1.30848,1781.28,-1.32142,290.219,436.839,763.161,580.501,619.499,37.5,29.5,-1.30848,315.156,-1.28648,268.507,460.353,739.647,576.81,623.19,37.5,29.5,-1.30848,507.591,-1.19236,256.974,479.29,720.71,557.182,642.818,37.5,29.5,-1.30848,133.316,-1.15914,243.429,494.988,705.012,554.725,645.275,37.5,29.5,-1.30848,933.576,-1.07621,220.311,524.171,675.829,547.553,652.447,37.5,29.5,-1.30848,506.536,-1.07454,201.376,540.997,659.003,556.244,643.756,37.5,29.5,-1.30848,200.152,-1.06558,194.535,547.849,652.151,557.973,642.027,37.5,29.5,-1.30848,45.6782,-1.06379,193.224,549.164,650.836,558.305,641.695,37.5,29.5,-1.30848,0.0,-1.06379,193.224,549.164,650.836,558.305,641.695,37.5,29.5,-1.30848,0.0,-1.06379,193.224,549.164,650.836,558.305,641.695,37.5,29.5,-1.06379
0.419127,0.0,-0.716875,212.224,578.643,621.357,492.139,707.861,37.5,26.0,0.419127,0.0,-0.716875,212.224,578.643,621.357,492.139,707.861,37.5,26.0,0.419127,0.0,-0.716875,212.224,578.643,621.357,492.139,707.861,37.5,26.0,0.419127,0.0,-0.716875,212.224,578.643,621.357,492.139,707.861,35.0,26.0,0.419127,1238.21,-0.896062,236.721,533.232,666.768,504.25,695.75,35.0,26.0,0.124301,318.468,-0.896062,236.721,533.232,666.768,504.25,695.75,35.0,26.0,0.124301,278.155,-0.896062,236.721,533.232,666.768,504.25,695.75,35.0,26.0,0.124301,238.533,-0.896062,236.721,533.232,666.768,504.25,695.75,35.0,26.0,0.124301,199.988,-0.896062,236.721,533.232,666.768,504.25,695.75,35.0,26.0,0.124301,162.616,-0.896062,236.721,533.232,666.768,504.25,695.75,35.0,26.0,-0.896062
-0.582106,700.697,-1.59746,341.176,416.352,783.648,475.185,724.815,32.5,19.0,-0.582106,603.082,-1.55353,351.083,406.376,793.624,460.029,739.971,32.5,19.0,-0.582106,151.528,-1.54202,353.891,403.662,796.338,455.905,744.095,32.5,19.0,-0.582106,301.811,-1.519,359.784,398.105,801.895,447.463,752.537,32.5,19.0,-0.582106,212.069,-1.50208,364.37,393.897,806.103,441.069,758.931,32.5,19.0,-0.582106,0.0,-1.50208,364.37,393.897,806.103,441.069,758.931,32.5,19.0,-0.582106,0.0,-1.50208,364.37,393.897,806.103,441.069,758.931,32.5,19.0,-0.582106,0.0,-1.50208,364.37,393.897,806.103,441.069,758.931,32.5,19.0,-0.582106,0.0,-1.50208,364.37,393.897,806.103,441.069,758.931,32.5,19.0,-0.582106,0.0,-1.50208,364.37,393.897,806.103,441.069,758.931,32.5,19.0,-1.50208
-0.111982,0.0,-1.69192,389.388,370.872,829.128,513.14,686.86,32.5,12.0,-0.111982,0.0,-1.69192,389.388,370.872,829.128,513.14,686.86,32.5,12.0,-0.111982,0.0,-1.69192,389.388,370.872,829.128,513.14,686.86,32.5,12.0,-0.111982,0.0,-1.69192,389.388,370.872,829.128,513.14,686.86,32.5,12.0,-0.111982,0.0,-1.69192,389.388,370.872,829.128,513.14,686.86,32.5,12.0,-0.111982,0.0,-1.69192,389.388,370.872,829.128,513.14,686.86,32.5,12.0,-0.111982,0.0,-1.69192,389.388,370.872,829.128,513.14,686.86,32.5,12.0,-0.111982,228.124,-1.71017,386.882,374.277,825.723,519.838,680.162,32.5,12.0,-0.111982,610.898,-1.77262,385.31,379.918,820.082,543.327,656.673,32.5,12.0,-0.111982,1306.12,-1.89874,387.79,390.284,809.716,590.997,609.003,32.5,12.0,-1.89874
-2.64963,261.701,-2.38232,515.36,402.637,797.363,839.9,360.1,32.5,12.0,-2.64224,346.341,-2.37212,501.713,408.337,791.663,826.459,373.54,32.5,12.0,-2.6359,407.906,-2.36392,490.037,413.587,786.413,815.265,384.735,32.5,12.0,-2.63201,491.216,-2.35102,470.963,422.667,777.333,797.383,402.617,32.5,12.0,-2.62788,205.426,-2.34699,465.316,425.363,774.637,792.074,407.926,32.5,7.0,-2.62788,30.9888,-2.34615,464.167,425.912,774.088,790.993,409.007,32.5,7.0,-2.62788,83.6996,-2.34493,460.897,427.854,772.146,788.302,411.698,32.5,7.0,-2.62788,499.497,-2.33622,446.131,435.706,764.294,775.187,424.813,32.5,7.0,-2.62788,677.259,-2.32191,427.382,445.022,754.978,757.759,442.241,32.5,7.0,-2.62788,260.973,-2.31587,416.867,450.993,749.007,748.735,451.265,32.5,7.0,-2.31587
-2.49856,159.184,-2.29141,465.414,407.693,792.307,773.189,426.811,30.0,2.0,-2.49355,0.0,-2.29105,465.023,407.877,792.123,772.806,427.194,30.0,2.0,-2.49308,0.0,-2.29105,465.023,407.877,792.123,772.806,427.194,30.0,2.0,-2.49308,0.0,-2.29105,465.023,407.877,792.123,772.806,427.194,30.0,2.0,-2.49308,0.0,-2.29105,465.023,407.877,792.123,772.806,427.194,30.0,2.0,-2.49308,0.0,-2.29105,465.023,407.877,792.123,772.806,427.194,30.0,2.0,-2.49308,0.0,-2.29105,465.023,407.877,792.123,772.806,427.194,30.0,2.0,-2.49308,0.0,-2.29105,465.023,407.877,792.123,772.806,427.194,30.0,2.0,-2.49308,0.0,-2.29105,465.023,407.877,792.123,772.806,427.194,30.0,2.0,-2.49308,0.0,-2.29105,465.023,407.877,792.123,772.806,427.194,30.0,2.0,-2.29105
-2.01763,150.0,-2.09911,480.828,342.136,857.864,708.464,491.536,30.0,0.0,-1.99837,150.0,-2.08841,480.468,339.879,860.121,703.828,496.172,30.0,0.0,-1.97158,150.0,-2.07696,479.99,337.601,862.399,698.799,501.201,30.0,0.0,-1.94292,150.0,-2.06522,479.405,335.414,864.586,693.577,506.423,30.0,0.0,-1.91356,150.0,-2.05493,478.814,333.62,866.38,688.951,511.049,30.0,0.0,-1.88787,150.0,-2.04403,478.101,331.849,868.151,683.99,516.01,30.0,0.0,-1.86062,150.0,-2.03442,477.405,330.399,869.601,679.583,520.417,30.0,0.0,-1.83664,150.0,-2.0233,476.508,328.856,871.144,674.426,525.574,30.0,0.0,-1.80885,150.0,-2.01265,475.57,327.511,872.489,669.45,530.55,30.0,0.0,-1.78226,150.0,-2.00185,474.534,326.281,873.719,664.365,535.635,30.0,0.0,-2.00185
-1.30574,150.0,-1.79547,459.865,309.1,890.9,568.54,631.46,30.0,0.0,-1.28889,150.0,-1.78441,461.417,306.478,893.522,563.905,636.095,30.0,0.0,-1.272,150.0,-1.77404,462.859,304.075,895.925,559.516,640.484,30.0,0.0,-1.25642,150.0,-1.76361,464.291,301.72,898.28,555.057,644.943,30.0,0.0,-1.24099,150.0,-1.75304,465.72,299.399,900.601,550.496,649.504,30.0,0.0,-1.22558,150.0,-1.74245,467.133,297.139,902.861,545.879,654.121,30.0,0.0,-1.21035,225.959,-1.72522,469.418,293.575,906.425,538.291,661.709,30.0,0.0,-1.21035,295.802,-1.70468,472.29,289.344,910.656,529.132,670.868,30.0,0.0,-1.21035,300.0,-1.68242,475.63,284.737,915.263,519.07,680.93,30.0,0.0,-1.21035,300.0,-1.66112,479.073,280.286,919.714,509.301,690.699,30.0,0.0,-1.66112
-1.1401,300.0,-1.32038,575.437,199.918,1000.08,323.494,876.506,30.0,10.0,-1.1401,300.0,-1.31214,585.6,191.287,1008.71,316.305,883.695,30.0,10.0,-1.12788,300.0,-1.30629,595.874,182.257,1017.74,310.306,889.694,30.0,10.0,-1.12483,300.0,-1.30142,607.069,172.232,1027.77,304.527,895.473,30.0,10.0,-1.12483,300.0,-1.29808,616.077,164.099,1035.9,300.149,899.851,30.0,10.0,-1.12483,300.0,-1.30015,626.498,153.715,1046.28,298.591,901.409,30.0,10.0,-1.12483,300.0,-1.30553,636.581,143.092,1056.91,299.198,900.802,30.0,10.0,-1.12483,300.0,-1.31201,645.593,133.312,1066.69,300.875,899.125,30.0,10.0,-1.12483,300.0,-1.31917,654.275,123.735,1076.26,303.191,896.809,30.0,10.0,-1.12483,300.0,-1.33137,661.267,115.003,1085.0,309.272,890.728,30.0,10.0,-1.33137
-1.12483,400.0,-1.68886,613.489,148.188,1051.81,538.351,661.649,30.0,20.0,-1.1401,400.0,-1.70928,610.741,152.513,1047.49,550.398,649.602,30.0,20.0,-1.16148,400.0,-1.73252,607.765,157.573,1042.43,563.954,636.046,30.0,20.0,-1.18591,300.0,-1.74765,607.159,159.719,1040.28,572.911,627.089,30.0,20.0,-1.20119,300.0,-1.76462,609.279,159.536,1040.46,583.443,616.557,30.0,20.0,-1.23173,300.0,-1.78315,613.7,157.493,1042.51,595.436,604.564,30.0,20.0,-1.27449,300.0,-1.79921,618.41,155.059,1044.94,606.119,593.881,30.0,20.0,-1.3142,300.0,-1.81513,623.488,152.437,1047.56,616.914,583.086,30.0,20.0,-1.3539,300.0,-1.82785,627.644,150.385,1049.61,625.659,574.341,30.0,20.0,-1.3875,300.0,-1.84279,632.484,148.174,1051.83,636.005,563.995,30.0,20.0,-1.84279
-1.92506,300.0,-2.14251,669.656,194.242,1005.76,828.421,371.579,30.0,30.0,-1.97088,300.0,-2.16612,673.228,199.995,1000.01,843.617,356.383,30.0,30.0,-2.11137,300.0,-2.17848,674.675,203.517,996.483,851.307,348.693,30.0,30.0,-2.14803,300.0,-2.19226,675.878,207.898,992.102,859.602,340.398,30.0,30.0,-2.22744,300.0,-2.20475,676.572,212.299,987.701,866.847,333.153,30.0,30.0,-2.27325,334.851,-2.22206,672.868,222.261,977.739,873.975,326.025,30.0,30.0,-2.32212,400.0,-2.24267,664.284,237.502,962.498,879.578,320.422,30.0,30.0,-2.35878,400.0,-2.25804,656.288,250.097,949.903,882.444,317.556,30.0,30.0,-2.37099,400.0,-2.27428,646.495,264.394,935.606,884.293,315.707,30.0,30.0,-2.38626,300.0,-2.28646,640.857,273.778,926.222,886.565,313.435,30.0,30.0,-2.28646
-2.9055,583.117,-2.52482,528.623,451.647,748.353,897.312,302.688,30.0,40.0,-2.9055,600.0,-2.51543,511.792,457.476,742.524,880.785,319.215,27.5,40.0,-2.9095,1247.61,-2.50356,551.416,428.974,771.026,909.025,290.975,27.5,40.0,-2.83713,45.8552,-2.50356,551.416,428.974,771.026,909.025,290.975,27.5,40.0,-2.83713,13.4809,-2.50356,551.416,428.974,771.026,909.025,290.975,27.5,40.0,-2.83713,20.8263,-2.50356,551.416,428.974,771.026,909.025,290.975,27.5,40.0,-2.83713,56.1061,-2.50356,551.416,428.974,771.026,909.025,290.975,27.5,40.0,-2.83713,90.1126,-2.50356,551.416,428.974,771.026,909.025,290.975,27.5,40.0,-2.83713,128.198,-2.50356,551.416,428.974,771.026,909.025,290.975,27.5,40.0,-2.83713,0.0,-2.50356,551.416,428.974,771.026,909.025,290.975,27.5,40.0,-2.50356
-2.83713,0.0,-2.29727,386.754,428.974,771.026,909.025,290.975,27.5,40.0,-2.83713,0.0,-2.29727,386.754,428.974,771.026,909.025,290.975,27.5,50.0,-2.83713,0.0,-2.29727,386.754,428.974,771.026,909.025,290.975,27.5,50.0,-2.83713,0.0,-2.29727,386.754,428.974,771.026,909.025,290.975,27.5,50.0,-2.83713,0.0,-2.29727,386.754,428.974,771.026,909.025,290.975,27.5,50.0,-2.83713,0.0,-2.29727,386.754,428.974,771.026,909.025,290.975,27.5,50.0,-2.83713,0.0,-2.29727,386.754,428.974,771.026,909.025,290.975,27.5,50.0,2.66065,0.0,-2.29727,386.754,428.974,771.026,909.025,290.975,27.5,43.0,2.66065,0.0,-2.29727,386.754,428.974,771.026,909.025,290.975,27.5,43.0,2.66065,0.0,-2.29727,386.754,428.974,771.026,909.025,290.975,27.5,43.0,-2.29727
-1.21821,340.919,-1.74002,472.807,291.354,908.646,545.72,654.28,27.5,43.0,-1.21821,429.391,-1.76026,456.82,308.762,891.238,552.125,647.875,27.5,43.0,-1.21821,516.318,-1.78607,438.192,329.329,870.671,559.693,640.307,27.5,43.0,-1.21821,218.674,-1.79519,432.035,336.203,863.797,562.222,637.778,27.5,38.0,-1.21821,37.5811,-1.79704,430.807,337.579,862.421,562.729,637.271,27.5,38.0,-1.21821,144.08,-1.80352,427.365,341.563,858.437,564.651,635.349,27.5,38.0,-1.21821,624.381,-1.83402,409.328,362.178,837.822,572.595,627.405,27.5,38.0,-1.21821,458.213,-1.85771,395.142,378.418,821.582,577.913,622.087,27.5,38.0,-1.21821,382.531,-1.87832,385.425,390.064,809.937,582.757,617.243,27.5,38.0,-1.21821,214.295,-1.8908,381.753,395.035,804.965,586.179,613.821,27.5,38.0,-1.8908
-1.23806,0.0,-1.81303,426.002,343.842,856.158,568.277,631.723,27.5,34.5,-1.23814,0.0,-1.81303,426.002,343.842,856.158,568.277,631.723,27.5,34.5,-1.23814,0.0,-1.81303,426.002,343.842,856.158,568.277,631.723,27.5,34.5,-1.23814,0.0,-1.81303,426.002,343.842,856.158,568.277,631.723,27.5,31.5,-1.23814,0.0,-1.81303,426.002,343.842,856.158,568.277,631.723,27.5,31.5,-1.23814,569.072,-1.84642,406.687,366.07,833.93,576.767,623.233,27.5,31.5,-1.24294,518.558,-1.88237,388.227,387.872,812.128,585.104,614.896,27.5,31.5,-1.24935,843.165,-1.95422,356.612,426.688,773.312,599.497,600.503,27.5,31.5,-1.24935,195.753,-1.98474,344.521,441.984,758.016,604.664,595.336,27.5,31.5,-1.24935,0.0,-1.99054,343.919,443.341,756.659,606.244,593.756,27.5,31.5,-1.99054
-1.73153,1240.65,-2.01207,500.331,305.003,894.997,679.774,520.226,25.0,31.5,-1.8075,1240.74,-2.01621,583.41,230.919,969.081,717.442,482.558,25.0,31.5,-1.87125,1242.65,-2.01832,637.072,183.072,1016.93,741.77,458.23,25.0,31.5,-1.89682,1246.53,-2.0203,697.543,129.155,1070.84,769.184,430.816,25.0,31.5,-1.91779,561.001,-2.03323,734.263,100.263,1099.74,793.661,406.339,25.0,31.5,-1.94706,562.223,-2.05876,743.949,100.284,1099.72,814.872,385.128,25.0,31.5,-1.99007,0.0,-2.05876,743.949,100.284,1099.72,814.872,385.128,25.0,31.5,-1.99007,0.0,-2.05876,743.949,100.284,1099.72,814.872,385.128,25.0,31.5,-1.99007,0.0,-2.05876,743.949,100.284,1099.72,814.872,385.128,25.0,31.5,-1.99007,0.0,-2.05876,743.949,100.284,1099.72,814.872,385.128,25.0,31.5,-2.05876
-1.90515,0.0,-2.02057,645.642,175.975,1024.02,746.787,453.213,25.0,24.5,-1.90515,0.0,-2.02057,645.642,175.975,1024.02,746.787,453.213,25.0,24.5,-1.90515,0.0,-2.02057,645.642,175.975,1024.02,746.787,453.213,25.0,24.5,-1.90515,0.0,-2.02057,645.642,175.975,1024.02,746.787,453.213,25.0,24.5,-1.90515,0.0,-2.02057,645.642,175.975,1024.02,746.787,453.213,25.0,24.5,-1.90515,0.0,-2.02057,645.642,175.975,1024.02,746.787,453.213,25.0,24.5,-1.90515,692.239,-2.01773,612.287,205.262,994.738,730.722,469.278,25.0,24.5,-1.90515,927.742,-2.01843,552.381,259.45,940.55,705.178,494.822,25.0,24.5,-1.90515,1707.74,-2.01888,474.356,329.879,870.121,671.597,528.403,25.0,24.5,-1.90515,1120.79,-2.02117,413.595,385.053,814.947,646.127,553.873,25.0,24.5,-2.02117
-0.435463,150.0,-0.359236,76.8805,492.441,707.559,556.066,643.934,25.0,24.5,-0.359236,150.0,-0.284487,77.3456,497.761,702.239,553.802,646.198,25.0,24.5,-0.284487,150.0,-0.201235,77.9297,503.892,696.108,551.682,648.318,25.0,24.5,-0.201235,150.0,-0.117885,78.5537,510.23,689.77,550.03,649.97,25.0,24.5,-0.117885,0.0,-0.117885,78.5537,510.23,689.77,550.03,649.97,22.5,19.5,-0.117885,1242.59,-0.56758,114.557,457.884,742.116,531.444,668.556,22.5,19.5,-0.56758,545.158,-0.682336,95.0092,459.555,740.445,554.302,645.698,22.5,19.5,-0.682336,410.828,-0.699298,78.6286,468.857,731.143,567.865,632.135,20.0,19.5,-0.699298,1262.85,-1.12348,100.944,428.457,771.543,584.376,615.624,20.0,19.5,-1.12348,1254.84,-1.39553,140.185,381.431,818.569,603.595,596.405,20.0,19.5,-1.39553
-1.77038,4.71892,-1.77038,438.983,89.1996,1110.8,715.072,484.928,17.5,19.5,-1.77038,49.1745,-1.77038,438.983,89.1996,1110.8,715.072,484.928,17.5,19.5,-1.77038,100.979,-1.77038,438.983,89.1996,1110.8,715.072,484.928,17.5,19.5,-1.77038,148.409,-1.77038,438.983,89.1996,1110.8,715.072,484.928,17.5,19.5,-1.77038,193.134,-1.77038,438.983,89.1996,1110.8,715.072,484.928,17.5,19.5,-1.77038,236.067,-1.77038,438.983,89.1996,1110.8,715.072,484.928,17.5,19.5,-1.77038,279.233,-1.77038,438.983,89.1996,1110.8,715.072,484.928,17.5,19.5,-1.77038,331.024,-1.77038,438.983,89.1996,1110.8,715.072,484.928,17.5,19.5,-1.77038,0.0,-1.77038,438.983,89.1996,1110.8,715.072,484.928,17.5,19.5,-1.77038,0.0,-1.77038,438.983,89.1996,1110.8,715.072,484.928,17.5,19.5,-1.77038
-1.77038,327.136,-1.74743,395.147,130.471,1069.53,697.474,502.526,17.5,12.5,-1.77038,1607.19,-1.71511,315.923,206.83,993.17,673.472,526.528,17.5,12.5,-1.77038,767.628,-1.68214,264.379,256.727,943.273,657.416,542.584,17.5,12.5,-1.77038,1870.93,-1.58336,176.204,343.279,856.721,630.252,569.748,17.5,12.5,-1.77038,1019.59,-1.51232,121.403,398.274,801.726,620.944,579.056,17.5,12.5,-1.77038,109.467,-1.47674,77.059,442.75,757.25,620.802,579.198,17.5,12.5,-1.77038,0.0,-1.47467,77.0479,442.777,757.223,620.644,579.356,17.5,12.5,-1.77038,57.5407,-1.41402,77.1536,443.262,756.738,615.992,584.008,17.5,12.5,-1.77038,53.3719,-1.41884,77.0119,443.344,756.656,616.382,583.618,17.5,12.5,-1.77038,0.0,-1.41894,77.012,443.343,756.657,616.389,583.611,17.5,12.5,-1.41894
-1.41894,0.0,-1.41894,144.78,376.355,823.645,606.138,593.862,17.5,9.0,-1.41894,0.0,-1.41894,144.78,376.355,823.645,606.138,593.862,17.5,9.0,-1.41894,0.0,-1.41894,144.78,376.355,823.645,606.138,593.862,17.5,9.0,-1.41894,0.0,-1.41894,144.78,376.355,823.645,606.138,593.862,17.5,5.5,-1.41894,0.0,-1.41894,144.78,376.355,823.645,606.138,593.862,17.5,5.5,-1.41894,701.014,-1.41894,171.698,349.746,850.254,602.066,597.934,17.5,5.5,-1.41894,356.624,-1.41894,188.579,333.06,866.94,599.513,600.487,17.5,5.5,-1.41894,402.128,-1.41894,205.442,316.391,883.609,596.962,603.038,17.5,5.5,-1.41894,59.084,-1.41894,210.353,311.536,888.464,596.219,603.781,17.5,5.5,-1.41894,0.0,-1.41894,210.353,311.536,888.464,596.219,603.781,17.5,2.5,-1.41894
-1.54186,35.6964,-1.54186,389.201,130.43,1069.57,616.778,583.222,10.0,2.5,-1.54186,13.6289,-1.54186,389.201,130.43,1069.57,616.778,583.222,10.0,2.5,-1.54186,63.2838,-1.54186,389.201,130.43,1069.57,616.778,583.222,10.0,2.5,-1.54186,112.076,-1.54186,389.201,130.43,1069.57,616.778,583.222,10.0,2.5,-1.54186,157.741,-1.54186,389.201,130.43,1069.57,616.778,583.222,10.0,2.5,-1.54186,205.03,-1.54186,389.201,130.43,1069.57,616.778,583.222,10.0,2.5,-1.54186,250.192,-1.54186,389.201,130.43,1069.57,616.778,583.222,10.0,2.5,-1.54186,298.203,-1.54186,389.201,130.43,1069.57,616.778,583.222,10.0,2.5,-1.54186,368.987,-1.53492,389.211,130.509,1069.49,614.079,585.921,10.0,2.5,-1.53492,129.522,-1.52407,385.055,134.834,1065.17,610.053,589.947,10.0,2.5,-1.52407
-2.30947,0.0,-1.79761,638.523,135.238,1064.76,609.677,590.323,10.0,0.0,-2.30947,0.0,-1.79761,638.523,135.238,1064.76,609.677,590.323,10.0,0.0,-2.30947,0.0,-1.79761,638.523,135.238,1064.76,609.677,590.323,10.0,0.0,-2.30947,0.0,-1.79761,638.523,135.238,1064.76,609.677,590.323,10.0,0.0,-2.30947,0.0,-1.79761,638.523,135.238,1064.76,609.677,590.323,10.0,0.0,-2.30947,0.0,-1.79761,638.523,135.238,1064.76,609.677,590.323,10.0,0.0,-2.30947,228.64,-1.781,635.708,135.691,1064.31,598.734,601.266,10.0,0.0,-2.30947,611.793,-1.74591,608.18,158.528,1041.47,572.044,627.956,10.0,0.0,-2.30947,1904.35,-1.64613,542.503,216.443,983.557,506.922,693.078,10.0,0.0,-2.30947,824.748,-1.57341,506.099,251.31,948.69,467.412,732.588,10.0,0.0,-1.57341
-0.215644,194.655,-1.16798,327.798,455.846,744.154,337.59,862.41,10.0,0.0,-0.215644,291.502,-1.20309,320.003,458.795,741.205,351.055,848.945,10.0,0.0,-0.215644,392.498,-1.25526,309.763,462.937,737.063,369.963,830.037,10.0,0.0,-0.215644,470.57,-1.30666,301.073,466.776,733.224,387.486,812.514,10.0,0.0,-0.215644,550.439,-1.37197,291.787,471.369,728.631,408.455,791.545,10.0,0.0,-0.215644,600.0,-1.45134,282.811,476.611,723.389,432.387,767.613,10.0,0.0,-0.215644,600.0,-1.55039,274.698,482.766,717.234,460.484,739.516,10.0,0.0,-0.215644,600.0,-1.65117,269.543,488.734,711.266,487.73,712.27,10.0,0.0,-0.215644,600.0,-1.76846,267.124,495.485,704.515,518.547,681.453,10.0,0.0,-0.215644,600.0,-1.87626,268.162,501.659,698.341,546.735,653.265,10.0,0.0,-1.87626
-1.06886,0.668638,-1.84482,366.151,404.917,795.083,565.171,634.829,5.0,10.0,-1.06886,55.8834,-1.84482,366.151,404.917,795.083,565.171,634.829,5.0,10.0,-1.06886,104.697,-1.84482,366.151,404.917,795.083,565.171,634.829,5.0,10.0,-1.06886,151.906,-1.84482,366.151,404.917,795.083,565.171,634.829,5.0,10.0,-1.06886,199.335,-1.84482,366.151,404.917,795.083,565.171,634.829,5.0,10.0,-1.06886,247.84,-1.84482,366.151,404.917,795.083,565.171,634.829,5.0,10.0,-1.06886,289.049,-1.84482,366.151,404.917,795.083,565.171,634.829,5.0,6.5,-1.06886,332.9,-1.84482,366.151,404.917,795.083,565.171,634.829,5.0,6.5,-1.06886,399.817,-1.89093,383.927,392.986,807.014,586.91,613.09,5.0,6.5,-1.2564,501.688,-1.92668,399.549,382.894,817.106,605.3,594.7,5.0,6.5,-1.92668
-1.92745,0.0,-2.083,443.338,370.965,829.035,683.37,516.63,5.0,0.0,-1.92745,0.0,-2.083,443.338,370.965,829.035,683.37,516.63,5.0,0.0,-1.92745,0.0,-2.083,443.338,370.965,829.035,683.37,516.63,5.0,0.0,-1.93661,65.5802,-2.08769,443.649,371.716,828.284,685.331,514.669,5.0,0.0,-1.93661,145.492,-2.10031,444.539,373.747,826.253,690.632,509.368,5.0,0.0,-1.93661,216.327,-2.11687,445.819,376.423,823.577,697.62,502.38,5.0,0.0,-1.93661,288.445,-2.13919,447.752,380.057,819.943,707.105,492.895,5.0,0.0,-1.93661,300.0,-2.16171,449.947,383.756,816.244,716.763,483.237,5.0,0.0,-1.93661,300.0,-2.18627,452.629,387.835,812.165,727.412,472.588,5.0,0.0,-1.93967,300.0,-2.21002,455.5,391.842,808.158,737.83,462.17,5.0,0.0,-2.21002
-2.17485,300.0,-2.49361,572.904,411.614,788.386,922.867,277.133,5.0,0.0,-2.17485,300.0,-2.51891,579.036,419.705,780.295,936.451,263.549,5.0,0.0,-2.17485,300.0,-2.53648,583.152,425.68,774.32,945.697,254.303,5.0,0.0,-2.17485,336.012,-2.55444,584.141,433.798,766.202,952.4,247.6,5.0,0.0,-2.17485,395.291,-2.57815,582.869,446.095,753.905,958.858,241.142,5.0,0.0,-2.17485,400.0,-2.59977,580.608,457.986,742.014,963.535,236.465,5.0,0.0,-2.17485,400.0,-2.62738,576.707,473.753,726.247,968.216,231.784,5.0,0.0,-2.17485,400.0,-2.6536,572.727,488.882,711.118,971.965,228.035,5.0,0.0,-2.2451,400.0,-2.68012,568.234,504.393,695.607,974.886,225.114,5.0,0.0,-2.28175,400.0,-2.70829,563.099,520.977,679.023,977.149,222.851,5.0,0.0,-2.70829
-1.69172,1238.75,-1.63447,439.262,279.709,920.291,680.079,519.921,2.5,45.0,-1.77329,1238.77,-1.66845,478.877,241.485,958.515,698.819,501.181,2.5,45.0,-1.81024,1239.51,-1.69319,512.924,208.993,991.007,714.749,485.251,2.5,45.0,-1.83421,1241.11,-1.71708,551.088,172.878,1027.12,732.455,467.545,2.5,45.0,-1.85535,1243.87,-1.74019,594.176,132.409,1067.59,752.295,447.705,2.5,45.0,-1.87417,441.866,-1.76319,629.949,99.7545,1100.25,772.58,427.42,2.5,45.0,-1.89572,57.5408,-1.76319,629.949,99.7545,1100.25,772.58,427.42,2.5,45.0,-1.89572,89.2748,-1.76319,629.949,99.7545,1100.25,772.58,427.42,2.5,45.0,-1.89572,0.0,-1.76319,629.949,99.7545,1100.25,772.58,427.42,2.5,45.0,-1.89572,0.0,-1.76319,629.949,99.7545,1100.25,772.58,427.42,2.5,45.0,-1.76319
-1.69117,0.0,-1.62086,643.186,75.7005,1124.3,684.315,515.685,2.5,41.5,-1.69117,90.0205,-1.61473,643.476,75.2254,1124.77,680.387,519.613,2.5,41.5,-1.68236,150.0,-1.60348,644.026,74.3985,1125.6,673.174,526.826,2.5,41.5,-1.66622,150.0,-1.59491,644.446,73.8225,1126.18,667.665,532.335,2.5,41.5,-1.6539,200.0,-1.58345,641.636,76.4966,1123.5,660.247,539.753,2.5,41.5,-1.63784,270.685,-1.57002,636.564,81.5166,1118.48,651.631,548.369,2.5,41.5,-1.63784,300.0,-1.55607,633.916,84.233,1115.77,642.79,557.21,2.5,41.5,-1.63784,300.0,-1.54011,632.631,85.7477,1114.25,632.714,567.286,2.5,41.5,-1.63784,267.928,-1.5266,631.678,87.0196,1112.98,624.22,575.78,2.5,41.5,-1.63784,176.437,-1.52089,626.647,92.214,1107.79,620.866,579.134,2.5,41.5,-1.52089
